id,carat,cut,color,clarity,depth,table,x,y,z,price
21834,0.74,Premium,F,SI1,58.8,61,5.88,5.82,3.44,2042
7458,0.41,Good,J,IF,63.6,54,4.72,4.75,3.01,827
10230,0.32,Ideal,I,IF,62.2,57,4.35,4.37,2.71,673
25636,0.57,Premium,G,VS2,,55,5.31,5.26,3.31,1728
13665,0.5,Premium,E,VS2,61.8,58,5.07,5.09,3.14,1624
16575,0.73,Ideal,F,VS1,,55,5.8,5.83,3.57,3797
20958,0.31,Ideal,D,VS1,60.5,55,4.43,4.39,2.67,877
22254,1.5,Premium,H,VS2,61.2,61,7.32,7.25,4.46,10478
14960,0.7,Premium,H,SI2,60.5,61,5.75,5.72,3.47,1808
5588,0.47,Very Good,J,VS1,63,60,4.92,4.95,3.11,854
20073,0.41,Ideal,F,VVS1,61.9,56,4.77,4.79,2.96,1295
1966,0.64,Ideal,G,VVS2,61.8,56,5.53,5.56,3.43,2587
24061,0.4,Ideal,E,VS2,62.3,56,4.78,4.72,2.96,1025
16592,0.41,Ideal,D,SI1,62.2,57,4.76,4.7,2.94,1015
3317,0.35,Ideal,E,VVS1,61.7,54,4.56,4.58,2.82,1000
10936,0.53,Premium,H,VS1,60.5,57,5.34,5.27,3.21,1607
8880,0.71,Ideal,H,VVS1,60.4,57,5.78,5.81,3.5,2867
4988,1,Ideal,F,SI1,62,55,6.39,6.44,3.98,5239
23057,0.32,Very Good,G,VVS2,61.3,57,4.39,4.43,2.7,672
8830,2.01,Premium,H,VS2,62.6,59,8.02,7.88,4.98,13599
17188,1.31,Ideal,I,VS1,64.3,59,6.87,6.84,4.41,6573
15254,0.71,Premium,F,VS2,,56,5.88,5.82,3.47,2840
25063,0.32,Ideal,H,VS2,60.8,56,4.46,4.49,2.72,523
4690,0.71,Fair,G,SI2,64.8,58,5.6,5.57,3.62,2055
21693,1.51,Very Good,G,SI2,62.8,56,7.22,7.3,4.56,8637
12802,0.34,Ideal,D,VVS1,61.2,57,4.51,4.54,2.77,1272
13379,0.24,Ideal,I,VS1,62,56,4,4.01,2.48,432
9085,1.09,Ideal,G,I1,61,56,6.66,6.62,4.05,3614
9057,1.01,Very Good,D,SI2,62.8,59,6.34,6.44,4.01,4588
22811,1.01,Premium,F,SI1,59.8,60,6.57,6.53,3.92,5345
10273,0.4,Ideal,I,VVS1,60.5,57,4.76,4.79,2.89,842
24487,0.45,Ideal,E,SI2,61.5,55,4.92,4.97,3.04,706
15266,0.5,Premium,F,SI1,59.6,60,5.15,5.12,3.06,1378
25606,1.52,Very Good,G,VS2,62.1,58,7.36,7.43,4.59,12840
3285,0.39,Very Good,G,SI2,62.7,54,4.64,4.71,2.93,581
11605,0.47,Ideal,H,SI1,61.1,55,5.04,5.07,3.09,787
1046,1.24,Premium,I,SI1,60.4,58,7.02,6.95,4.22,5555
1933,0.9,Ideal,F,VS2,61.6,57,6.21,6.16,3.81,5141
919,0.32,Very Good,G,VVS2,62,55,4.39,4.42,2.73,730
8766,0.9,Very Good,F,SI1,61.7,60,6.19,6.22,3.83,3854
20555,2,Premium,G,SI2,61.4,59,8.14,8.06,4.97,11544
224,0.34,Very Good,E,SI1,60.3,57,4.53,4.56,2.74,596
10239,1.16,Premium,H,SI1,60.2,59,6.84,6.77,4.1,5480
18098,1.01,Premium,H,SI1,60.7,58,6.49,6.45,3.93,4771
20973,0.53,Premium,D,VS1,60,61,5.3,5.26,3.17,2147
14496,0.71,Very Good,D,VS1,58.1,62,5.84,5.89,3.41,3145
18536,0.5,Premium,H,SI1,59,59,5.22,5.18,3.07,1156
20431,0.56,Ideal,G,SI1,62.1,55,5.29,5.33,3.3,1417
24563,1.01,Ideal,D,SI1,62.1,56,6.36,6.43,3.97,5694
17245,0.32,Ideal,E,VVS1,60.9,57,4.42,4.45,2.7,954
643,1.33,Premium,G,VS1,62.7,58,6.96,7.01,4.38,9699
22703,0.7,Premium,E,SI1,60,59,5.79,5.75,3.46,2777
14213,1,Very Good,D,VS2,61.2,61,6.35,6.39,3.9,6190
4249,0.5,Very Good,D,SI1,61.6,59,5.12,5.14,3.16,1318
25181,0.74,Very Good,I,VVS2,61,59,5.83,5.85,3.56,2550
25786,0.31,Premium,G,VS2,61.7,58,4.32,4.34,2.67,544
14110,0.91,Very Good,G,SI1,63.5,58,6.15,6.04,3.87,4081
25094,0.32,Ideal,D,VS1,61.8,56,4.39,4.41,2.72,736
1674,1.34,Premium,H,SI2,61.6,60,7.05,6.97,4.32,4502
26325,0.43,Ideal,G,VS1,61.3,57,4.85,4.88,2.98,943
2075,0.33,Premium,J,VS2,59.6,61,4.53,4.49,2.69,450
18069,2.05,Ideal,H,VS2,61.6,57,8.2,8.14,5.03,18659
5828,0.3,Very Good,D,VS2,61,57,4.32,4.34,2.64,568
15703,0.7,Very Good,F,SI1,63.5,59,5.59,5.65,3.57,2264
2637,1.08,Premium,G,VS2,59.4,59,6.68,6.75,3.99,6415
3588,0.38,Ideal,I,SI1,61.9,54,4.64,4.67,2.88,593
17413,0.37,Ideal,J,SI1,62.2,53,4.63,4.67,2.89,451
175,1,Fair,F,VS2,68.3,58,5.98,5.95,4.08,4312
9080,0.6,Ideal,E,SI1,61.2,57,5.43,5.45,3.33,2069
3401,1.58,Ideal,I,VVS1,61.9,55,7.47,7.51,4.64,11435
6412,1.36,Very Good,G,VVS2,60.8,60,7.12,7.16,4.34,11774
25414,1.22,Very Good,E,VS2,59.5,60,6.91,7,4.14,9495
18695,1.16,Very Good,J,VS2,63.7,56,6.63,6.68,4.24,4323
5208,0.3,Ideal,D,VS1,62.2,57,4.26,4.29,2.66,718
25764,1.62,Ideal,I,VS2,62.4,57,7.45,7.51,4.67,9604
5877,0.31,Very Good,E,VS1,61.9,56,4.32,4.37,2.69,636
25150,0.71,Ideal,E,SI1,61.5,57,5.7,5.75,3.52,2654
2925,0.55,Ideal,H,SI2,62.2,54,5.28,5.3,3.29,1057
26346,0.75,Premium,H,VS1,58.9,62,5.96,5.93,3.5,2588
14344,0.72,Ideal,F,SI1,61.5,56,5.72,5.79,3.54,2870
7064,1.04,Good,F,SI1,,57,6.36,6.41,4.03,4828
22086,0.71,Ideal,I,SI1,60.2,60,5.77,5.79,3.48,2319
1865,0.4,Ideal,H,VVS2,62.3,57,4.73,4.71,2.94,1125
21198,0.32,Premium,G,VS2,61.2,59,4.38,4.41,2.69,561
4462,0.7,Ideal,G,VVS1,60.7,57,5.73,5.76,3.49,3303
5342,0.9,Premium,G,VS2,60.8,56,6.19,6.14,3.75,4137
3000,0.71,Ideal,G,VVS1,61.2,56,5.75,5.81,3.54,4015
1899,0.54,Ideal,E,VS2,61.6,59,5.21,5.24,3.22,1695
16264,0.5,Ideal,G,VS2,62.2,54.1,5.07,5.12,3.17,1601
26606,0.4,Ideal,G,SI1,60.2,56,4.77,4.83,2.89,702
21259,0.33,Very Good,E,SI1,63.1,56,4.45,4.42,2.8,693
17835,0.5,Ideal,I,SI1,61.4,56,5.13,5.16,3.16,1066
17204,1.2,Ideal,J,SI2,61.7,56,6.79,6.87,4.21,4659
18998,0.33,Very Good,G,VVS2,60.9,57,4.43,4.5,2.72,752
18519,0.41,Ideal,E,VS1,60.9,57,4.76,4.79,2.91,1079
17317,1.03,Premium,I,SI1,62,58,6.46,6.41,3.99,3749
14957,0.42,Ideal,D,SI1,61.9,55,4.79,4.84,2.98,756
22209,0.52,Ideal,I,VVS2,62.2,57,5.18,5.11,3.2,1376
6724,1,Premium,G,VS2,62.1,58,6.43,6.39,3.98,5242
11686,0.62,Very Good,E,VS1,60.1,56,5.56,5.58,3.35,2147
17527,1.11,Ideal,F,VS2,61.7,55,6.65,6.67,4.11,7473
25304,1.07,Premium,D,SI1,,55,6.68,6.64,4.01,6112
1302,1.01,Fair,F,VS1,61.7,61,6.6,6.49,4.04,6651
14040,0.23,Very Good,E,VVS1,60.9,58,3.95,3.96,2.41,530
7208,1.22,Premium,G,VS1,62.2,59,6.82,6.87,4.26,8583
20995,2.01,Very Good,E,SI2,,60,8.2,8.24,4.84,17024
5936,1.31,Ideal,G,VVS2,60.9,56,7.17,7.07,4.32,11531
14638,0.31,Premium,E,VS1,61,60,4.35,4.37,2.66,636
4280,0.34,Ideal,G,VS2,61.3,55,4.51,4.49,2.76,765
3270,0.32,Ideal,H,VS2,62.1,56,4.37,4.42,2.73,505
15597,0.79,Ideal,E,SI1,61.6,55,5.94,6.04,3.69,3715
14844,0.34,Premium,D,SI1,62.7,59,4.45,4.42,2.78,803
11225,0.3,Ideal,I,VVS2,,56,4.31,4.33,2.67,529
24548,0.52,Very Good,D,SI2,62.4,59,5.05,5.15,3.18,1289
5565,0.38,Ideal,E,VS1,61.9,55.2,4.62,4.65,2.87,979
488,0.31,Ideal,G,VVS2,62.1,56,4.32,4.35,2.69,707
1375,1.12,Ideal,D,VS2,62,55,6.66,6.63,4.12,8430
1152,0.3,Ideal,G,IF,62,56,4.3,4.31,2.67,895
26515,1.55,Premium,H,VS2,60.7,58,7.51,7.47,4.55,11567
1996,1,Premium,F,VVS2,61.9,61,6.45,6.32,3.95,7204
13129,0.36,Premium,F,VS2,58.5,58,4.69,4.65,2.73,869
18235,0.27,Ideal,I,VS1,62.5,54,4.16,4.19,2.61,432
23584,0.24,Ideal,G,VVS1,62,56,3.97,4.01,2.47,559
18375,0.51,Ideal,F,SI1,61.7,56,5.12,5.15,3.17,1394
10333,0.4,Ideal,D,SI1,62.5,55,4.71,4.73,2.95,741
418,0.3,Premium,G,VS2,61.6,60,4.33,4.28,2.65,675
14472,0.41,Ideal,D,VS1,61.8,57,4.75,4.8,2.95,1151
24853,1.01,Good,G,VS1,63.7,57,6.37,6.32,4.04,6618
11523,0.31,Ideal,G,IF,61.6,56,4.37,4.4,2.7,839
16775,0.82,Premium,F,SI1,61.1,60,6.02,5.96,3.66,3080
14187,0.42,Ideal,D,VS2,62.2,55,4.75,4.8,2.97,1031
25086,0.63,Ideal,D,IF,61.2,53,5.55,5.6,3.41,3832
102,0.7,Fair,E,SI1,65.2,58,5.57,5.54,3.62,2318
16937,0.71,Good,G,VS1,58.1,59,5.85,5.92,3.42,2628
13332,0.3,Very Good,F,SI2,63.4,56,4.29,4.26,2.71,506
8850,0.33,Premium,E,VS2,62,59,4.39,4.41,2.73,723
18862,0.9,Premium,G,SI1,61,60,6.17,6.12,3.75,3879
1006,1.72,Ideal,I,VS2,,57,7.69,7.63,4.81,11226
5648,0.53,Good,E,VS2,63.7,55,5.15,5.12,3.27,1727
15412,1.2,Fair,I,SI1,66.2,59,6.55,6.47,4.31,4368
943,0.83,Ideal,J,VS2,62.1,56,5.98,6.03,3.73,2570
13459,0.41,Premium,E,VVS2,61.8,59,4.74,4.78,2.94,1187
17672,0.66,Very Good,E,SI2,61.3,57.2,5.59,5.66,3.45,1769
24683,0.33,Premium,I,VVS1,61.7,61,4.45,4.43,2.74,780
16437,0.83,Ideal,D,SI1,61.9,56,6.01,6.04,3.73,4159
22889,0.9,Premium,D,SI1,61.5,58,6.21,6.15,3.8,4304
1534,1.06,Ideal,E,SI1,58.8,57,6.71,6.66,3.93,5877
6671,1.26,Ideal,E,SI2,62.4,57,6.91,6.85,4.29,4939
1605,0.41,Premium,F,VS2,60.3,60,4.84,4.81,2.91,1107
11158,0.42,Good,G,SI1,63.1,56,4.75,4.79,3.01,687
7338,0.3,Very Good,D,VVS2,63.2,55,4.27,4.3,2.71,754
21860,2.01,Very Good,H,SI2,,57,8,7.93,5.05,16111
5470,0.71,Very Good,F,VS1,60.1,62,5.74,5.77,3.46,2765
11588,0.33,Premium,I,VS2,,58,4.42,4.34,2.74,594
25529,0.91,Very Good,G,VVS2,63.4,58,6.1,6.14,3.88,4849
18997,0.36,Ideal,I,VS1,62.1,57,4.54,4.58,2.83,568
14755,0.3,Ideal,E,VVS2,61.9,58,4.28,4.32,2.66,766
19374,0.32,Ideal,H,VS2,62.8,55,4.41,4.38,2.76,648
2536,1.59,Very Good,G,SI1,62.3,60,7.42,7.49,4.64,11613
2515,1.5,Fair,D,VS2,65.4,53,7.12,7.1,4.65,12606
9098,1.01,Ideal,D,SI2,62.5,57,6.39,6.35,3.98,5206
22609,1.01,Premium,G,SI2,62.5,60,6.39,6.34,3.98,4327
15921,0.71,Premium,I,VS2,62.8,59,5.67,5.64,3.55,2300
11576,0.45,Good,G,VVS1,64,57,4.86,4.82,3.1,1254
12743,1.66,Ideal,E,SI2,62.7,56,7.45,7.63,4.73,10754
8816,1.5,Very Good,H,SI1,62.9,56,7.24,7.33,4.58,8058
12495,0.77,Ideal,H,SI1,61.3,56,5.87,5.91,3.61,3089
22297,0.74,Premium,F,SI2,59.2,60,5.96,5.9,3.51,2383
25890,0.53,Premium,E,SI1,61.9,56,5.22,5.19,3.22,1607
23323,0.4,Ideal,G,VVS1,61.8,56,4.72,4.75,2.92,1097
1278,1.25,Premium,H,SI2,62.1,58,6.93,6.86,4.28,5950
2686,1.01,Very Good,E,VS1,62.9,60,6.33,6.43,4.01,7332
25551,0.3,Premium,D,SI1,63,58,4.27,4.24,2.68,709
1210,1.78,Very Good,F,SI1,60.6,57,7.89,7.94,4.8,13659
16318,0.32,Very Good,D,VS2,62.9,59,4.36,4.39,2.75,657
23417,0.31,Premium,E,SI1,62.7,58,4.33,4.31,2.71,698
22729,1.5,Ideal,I,VVS2,60.3,57,7.43,7.47,4.49,10907
12017,0.39,Ideal,G,SI1,61,55,4.75,4.82,2.92,675
20904,0.4,Ideal,H,IF,62.7,57,4.7,4.68,2.94,1238
6999,0.3,Ideal,E,VVS2,61.6,57,4.32,4.29,2.65,1013
6207,0.44,Very Good,H,VVS1,63.1,56,4.83,4.87,3.06,1016
18272,0.57,Ideal,E,SI1,62.1,56,5.3,5.33,3.3,1608
10142,0.73,Premium,E,SI2,61.8,58,5.76,5.71,3.54,2278
14818,0.32,Ideal,G,VVS1,61.9,56,4.39,4.4,2.72,842
2711,1.02,Fair,F,SI2,65.5,59,6.27,6.24,4.1,3754
1197,0.55,Premium,J,SI1,60.5,59,5.33,5.28,3.21,1348
26629,0.71,Ideal,E,SI2,65.5,55,5.62,5.56,3.66,2511
26135,0.73,Very Good,H,VVS1,60.4,59,5.83,5.89,3.54,2772
23801,1.01,Very Good,D,VS1,63.1,58,6.34,6.3,3.99,7575
6752,0.26,Very Good,F,SI1,61.4,56,4.13,4.16,2.54,401
24982,1.13,Premium,F,SI2,58.3,61,6.88,6.78,3.98,4025
18636,0.71,Ideal,G,SI1,61.6,56,5.73,5.76,3.54,2649
1378,0.34,Ideal,I,IF,61.9,55,4.5,4.52,2.79,695
15678,1.09,Ideal,G,VVS1,62.1,55,6.58,6.63,4.1,8778
11006,0.7,Ideal,I,SI1,62.6,56,5.66,5.69,3.55,2187
25396,1,Premium,G,VVS2,59.5,61,6.46,6.42,3.83,7589
2033,0.7,Ideal,F,SI1,62.6,55,5.67,5.7,3.56,2410
26311,0.36,Premium,G,VS1,61.7,59,4.55,4.59,2.82,726
22263,1.12,Premium,I,SI1,60.8,57,6.76,6.7,4.09,4704
1231,0.31,Ideal,E,VS2,62,55,4.33,4.35,2.69,680
13017,0.33,Ideal,G,VVS1,61.8,55,4.47,4.5,2.77,838
15496,1.7,Premium,G,VS2,59,58,7.8,7.85,4.62,15797
9735,0.91,Fair,F,SI2,64.9,56,6.08,6.05,3.94,3210
8011,1.5,Good,H,VS2,63.9,59,7.25,7.18,4.61,8165
13137,2.09,Very Good,F,SI2,60.2,61,8.32,8.29,5,15773
14849,0.51,Premium,F,VS1,60.9,57,5.27,5.17,3.18,1836
8547,0.55,Ideal,E,VS1,61.1,55,5.3,5.33,3.25,1975
14149,0.46,Good,E,SI1,62.7,58,4.87,4.92,3.07,967
9149,0.4,Ideal,E,VS1,61.7,55,4.76,4.73,2.93,1125
25415,1.02,Premium,F,SI2,61.1,62,6.54,6.49,3.98,4057
13603,1.58,Ideal,F,SI1,60.2,56,7.57,7.64,4.58,12991
4691,1.23,Very Good,F,SI2,60.9,58,6.93,6.96,4.23,4661
17450,2.2,Ideal,H,SI2,60,58,8.47,8.5,5.09,16530
5280,0.46,Fair,F,SI1,64.9,58,4.81,4.77,3.11,1003
15228,0.32,Ideal,H,IF,61.4,55,4.42,4.47,2.73,814
12242,0.83,Premium,H,SI1,58.6,61,6.2,6.16,3.62,2613
17917,0.3,Premium,G,IF,61,62,4.34,4.32,2.64,956
14927,1.02,Premium,D,I1,61.4,60,6.47,6.42,3.96,3838
24202,0.71,Ideal,D,SI1,61.3,57,5.74,5.78,3.53,2690
12842,1.09,Good,G,SI2,57.4,61,6.82,6.75,3.89,3424
26307,0.61,Premium,H,VS1,59.6,61,5.53,5.44,3.27,1793
4168,0.56,Ideal,G,VS2,60.6,57,5.33,5.36,3.24,1580
18493,1.03,Ideal,F,VS2,60.7,56,6.58,6.56,3.99,6662
18008,0.98,Premium,H,I1,59.6,60,6.61,6.48,3.89,2046
24407,1.23,Ideal,H,VS1,60.6,57,6.94,6.98,4.22,7803
4166,0.34,Good,H,SI1,63.7,57,4.45,4.44,2.83,628
8719,0.9,Very Good,E,SI2,63.2,61,6.06,5.99,3.81,3239
10646,0.37,Fair,F,SI1,65.3,56,4.53,4.47,2.94,527
3365,2,Premium,H,SI2,62.8,57,8.05,8.01,5.04,11975
2569,0.7,Ideal,E,VS2,60.5,59,5.72,5.75,3.47,3201
21709,1.2,Very Good,I,SI1,63.1,61,6.65,6.58,4.18,4301
5758,0.54,Very Good,F,VS1,60,59,5.26,5.32,3.17,1653
21666,0.52,Premium,G,SI1,60.6,61,5.19,5.17,3.14,1249
5870,0.7,Premium,D,SI1,61.4,59,5.67,5.64,3.47,2218
5119,0.52,Ideal,D,SI1,60,56,5.19,5.24,3.13,1600
10335,1.02,Very Good,E,SI1,62.6,58,6.4,6.45,4.02,5814
12267,1.02,Very Good,I,VS2,59.3,59,6.56,6.6,3.9,4532
21292,1.55,Very Good,E,SI1,60.1,58,7.5,7.55,4.52,11764
5764,0.9,Ideal,H,SI1,62.1,56,6.14,6.19,3.83,4492
9875,0.32,Ideal,G,VVS2,61.9,57,4.41,4.38,2.72,936
12856,1.1,Premium,G,VS2,60.5,60,6.67,6.58,4.01,6284
20460,0.8,Ideal,I,SI1,62.6,56.1,5.87,5.92,3.7,2677
12024,0.36,Very Good,I,VS1,60.9,61,4.58,4.61,2.8,568
26116,1.07,Ideal,D,SI1,61.8,55,6.59,6.54,4.06,5872
12818,0.42,Ideal,H,VVS2,62,57,4.79,4.82,2.98,823
9110,0.5,Premium,F,VS1,62,58,5.1,5.03,3.14,1838
10950,0.31,Ideal,H,VS2,61.3,56,4.36,4.38,2.68,507
8466,0.33,Ideal,I,SI1,61,57,4.45,4.47,2.72,463
19746,0.51,Ideal,G,VVS2,62.2,56,5.09,5.13,3.18,1827
6698,1.22,Ideal,I,VS2,62.5,57,6.83,6.9,4.29,5960
9546,0.3,Premium,H,VS1,61.3,58,4.32,4.29,2.64,675
19496,0.3,Premium,F,VS2,60.4,58,4.33,4.31,2.61,776
25645,1.41,Premium,F,SI2,62.7,56,7.21,7.15,4.5,7817
1162,0.24,Very Good,H,VVS2,61.5,56,3.99,4.01,2.46,449
25516,0.41,Ideal,D,SI1,,57,4.86,4.82,2.92,1015
856,1.73,Premium,J,SI1,60.7,58,7.73,7.78,4.71,9105
10298,1.21,Ideal,E,SI1,62.2,54.1,6.82,6.86,4.26,7231
9330,0.6,Premium,E,VS2,62.7,58,5.34,5.37,3.36,1819
18099,0.31,Premium,H,VVS2,61.4,58,4.32,4.35,2.66,625
11294,0.33,Ideal,H,SI1,60.9,56,4.5,4.53,2.75,511
22816,0.71,Premium,F,SI1,60.3,60,5.76,5.79,3.48,2262
7737,0.72,Ideal,H,VS1,61.8,55,5.78,5.81,3.58,3167
22295,0.92,Premium,H,VS1,61,62,6.32,6.26,3.84,4155
17716,1.01,Very Good,D,VS2,62.9,58,6.35,6.41,4.01,6738
4430,0.73,Ideal,G,SI1,62,54,5.81,5.84,3.61,2583
2162,0.32,Ideal,E,VS2,62.1,55,4.42,4.4,2.74,900
2022,0.52,Ideal,G,VS2,60.8,57,5.19,5.21,3.16,1595
2477,1.51,Premium,J,VVS2,62.6,59,7.33,7.31,4.58,8930
2933,0.9,Very Good,G,VVS2,61.4,60,6.18,6.23,3.81,5640
8409,0.26,Very Good,D,VVS2,62.4,54,4.08,4.13,2.56,554
9269,0.3,Very Good,E,SI1,62.4,58,4.24,4.28,2.66,526
26076,0.55,Ideal,H,VVS1,61.6,55,5.26,5.29,3.25,2303
9609,0.41,Ideal,G,VS2,59.8,57,4.81,4.85,2.89,827
21091,1.31,Premium,I,VS2,61.9,59,7.02,6.98,4.33,6438
15518,0.31,Ideal,G,IF,61.6,54,4.36,4.4,2.7,853
21454,1.01,Premium,E,IF,62.6,58,6.37,6.44,4.01,11387
623,1,Good,J,VS2,58.7,61,6.5,6.52,3.82,3769
13076,1.01,Premium,F,SI2,62.8,57,6.31,6.24,3.94,4137
24261,0.32,Ideal,H,VS1,63,57,4.35,4.32,2.73,720
8125,0.48,Ideal,G,SI1,61.4,56,5.02,5.07,3.1,969
24180,0.3,Very Good,D,VS2,62.9,55,4.31,4.34,2.72,610
4303,0.7,Ideal,I,VS2,62.2,55,5.69,5.73,3.55,2154
17415,0.3,Very Good,H,VS2,62.7,59,4.22,4.27,2.66,473
14888,0.42,Premium,F,SI1,60.8,58,4.87,4.83,2.95,992
12133,0.7,Ideal,F,VS1,61.7,55,5.72,5.76,3.54,3154
15288,1.5,Ideal,H,SI1,62,55,7.34,7.29,4.54,11189
2158,0.46,Ideal,E,SI2,61.3,56,4.96,5.02,3.06,870
21107,1.3,Ideal,H,VS2,62.8,56,7.03,6.93,4.38,8124
437,1.07,Very Good,D,SI1,61.8,61,6.54,6.57,4.05,5767
13667,1.27,Premium,J,VS2,,58,6.88,6.84,4.27,4580
13368,1.05,Ideal,F,VVS1,61.6,55,6.57,6.53,4.04,10872
22082,2.23,Premium,J,SI1,62.1,59,8.29,8.33,5.16,13069
21393,0.52,Ideal,H,VS2,61.7,54,5.18,5.22,3.21,1238
13728,1.66,Good,F,I1,62.1,57.7,7.56,7.6,4.71,6025
26597,0.32,Ideal,G,VVS2,61.2,58,4.39,4.43,2.7,698
25559,0.41,Ideal,F,VVS2,,56,4.82,4.78,2.93,1192
20504,1.02,Premium,H,VS2,61.8,58,6.49,6.43,3.99,5241
22774,1.1,Premium,D,SI1,60.4,59,6.66,6.69,4.03,5166
3919,1.01,Good,D,SI1,63.1,60,6.32,6.39,4.01,5443
9741,1.75,Good,I,VS1,58.3,59,7.92,7.97,4.63,13047
15603,1.5,Fair,E,SI1,58.2,66,7.45,7.4,4.32,11128
13769,1.5,Premium,H,VS2,61.6,55,7.43,7.37,4.56,10750
3937,1.37,Premium,G,VS1,58.3,60,7.35,7.3,4.27,10412
16799,0.33,Ideal,H,VS2,60.7,57,4.48,4.45,2.71,668
16330,1.04,Good,E,SI2,62.3,62,6.4,6.44,4,4290
20080,1.52,Very Good,F,SI2,62.3,59,7.33,7.37,4.58,8192
11996,0.33,Ideal,D,VS2,62.6,56,4.39,4.43,2.76,781
2704,1.5,Very Good,D,VS2,62.4,57,7.2,7.25,4.51,17153
22363,0.8,Very Good,H,VVS2,62.9,56,5.9,5.96,3.73,3036
15667,0.3,Very Good,I,VVS2,62.1,56,4.27,4.31,2.66,533
5020,0.55,Ideal,G,VS1,61.3,57,5.28,5.25,3.23,1792
6987,0.32,Ideal,G,VS1,61.9,55,4.4,4.42,2.73,602
8896,0.31,Ideal,F,VVS1,62,54,4.34,4.37,2.7,840
18588,1.01,Ideal,I,VS2,62.5,56,6.38,6.41,4,5855
11458,1.24,Very Good,G,SI2,60.5,60,6.93,7.01,4.22,6354
14537,0.3,Good,E,SI1,63.8,55,4.25,4.28,2.72,526
23335,0.3,Ideal,F,VS2,62.3,53.5,4.27,4.32,2.68,601
8493,1.03,Premium,H,VS1,62.5,59,6.47,6.43,4.03,5624
5421,0.3,Ideal,G,IF,60.9,57,4.35,4.39,2.66,863
25941,0.24,Very Good,G,VVS1,62.3,59,3.92,3.95,2.45,432
25420,0.9,Ideal,F,SI1,62.3,56,6.17,6.13,3.83,4103
3548,0.55,Ideal,I,SI1,61.2,55,5.28,5.33,3.25,1320
3517,0.34,Good,G,SI1,63.9,58,4.43,4.4,2.82,650
25502,2.16,Ideal,G,SI2,62.5,54.2,8.23,8.27,5.16,18001
16875,2,Fair,E,SI1,65.7,60,7.7,7.8,5.09,15330
3123,0.9,Very Good,E,SI2,61.6,59,6.18,6.26,3.83,3924
1580,0.8,Ideal,G,VS2,62.1,57,5.95,6,3.71,3494
24526,0.8,Premium,G,SI2,59.7,62,6.02,5.98,3.58,2484
4970,1.18,Premium,G,VVS2,61,58,6.79,6.84,4.16,7881
26944,0.39,Ideal,I,VS1,62.5,54,4.7,4.67,2.92,1047
2813,0.38,Ideal,G,VS2,62.2,56,4.64,4.62,2.88,983
18751,0.31,Ideal,D,SI1,62.4,53,4.35,4.33,2.71,732
15173,1.51,Very Good,I,VS2,60.4,58,7.36,7.42,4.46,9178
2088,1.16,Ideal,G,VS2,62.5,55,6.75,6.69,4.2,8061
25515,1.59,Very Good,G,SI1,59.5,61,7.57,7.65,4.53,10963
24945,0.9,Premium,F,SI2,61.9,62,6.12,6.07,3.77,3210
2127,1.01,Very Good,E,SI1,63.1,57,6.33,6.44,4.03,5085
8396,0.43,Ideal,E,SI1,62.3,57,4.82,4.78,2.99,1016
24170,0.32,Ideal,E,VS1,61.7,56,4.42,4.39,2.72,972
15023,2.19,Premium,I,SI2,60.8,60,8.34,8.38,5.08,15032
19091,1.22,Premium,H,SI1,61,59,6.92,6.86,4.2,4829
21146,0.52,Premium,G,VS2,62.1,58,5.18,5.15,3.21,1577
10786,0.77,Ideal,H,VS2,60.9,56,5.89,5.94,3.61,3332
7043,1.19,Premium,H,SI1,60.8,59,6.87,6.84,4.17,5698
11755,1.01,Very Good,G,IF,61.1,56,6.45,6.48,3.95,9063
11629,0.74,Premium,G,SI2,62.8,57,5.77,5.73,3.61,2109
11436,0.31,Ideal,F,VS2,61.9,54,4.35,4.38,2.7,625
16921,1.01,Ideal,E,VVS2,60,55,6.56,6.6,3.95,9310
18568,0.47,Ideal,G,SI1,60.8,56,5,5.03,3.05,1163
14378,0.32,Ideal,H,VS2,62.2,57,4.36,4.38,2.72,505
16162,0.53,Ideal,E,SI1,61.6,56,5.23,5.19,3.21,1607
24044,0.7,Good,I,I1,63.9,62,5.62,5.57,3.58,1111
19346,1.05,Very Good,E,SI1,60.7,56,6.54,6.6,3.99,5770
17085,0.7,Good,G,VVS1,58.5,62,5.8,5.82,3.4,3380
14700,0.34,Ideal,E,SI2,61.4,55,4.5,4.52,2.77,454
13729,0.8,Very Good,F,SI1,63.4,57,5.89,5.82,3.71,2851
2526,0.32,Ideal,D,SI1,62.5,54,4.39,4.41,2.75,589
7044,0.5,Premium,E,SI2,60.1,60,5.13,5.05,3.06,1262
25296,1.09,Ideal,F,SI2,61.2,57,6.64,6.6,4.05,4981
25783,1.06,Ideal,F,VS2,60.5,57,6.6,6.58,3.99,6399
20061,0.91,Ideal,E,SI1,61.9,55,6.18,6.22,3.84,4623
26284,0.53,Ideal,D,SI2,60.4,57,5.3,5.26,3.19,1412
8196,0.33,Ideal,F,SI2,62.3,55,4.44,4.49,2.78,450
9324,1.06,Very Good,H,SI2,62.4,54,6.5,6.54,4.07,4516
17543,1.02,Ideal,D,VS1,62.6,57,6.4,6.44,4.02,8347
17253,0.38,Good,H,SI1,63.3,57,4.58,4.62,2.91,633
18402,0.33,Premium,E,VS2,60.6,58,4.49,4.45,2.71,866
